Afrika	África
Delhi (grad)	Deli
Dhaka	Daca
Bangalore	Bangalore
Zapadni Bengal	Bengala Ocidental
Pauci	Aranha
Paučnjaci	Aracnídeos
Kliještari	Chelicerata
Člankonošci	Artrópode
Hyderabad (Indija)	Hyderabad (Andhra Pradesh)
Islamabad	Islamabad
Tripura	Tripura
Plod	Fruto
Novac	Dinheiro
Virginia	Virgínia
Zapadna Virginia	Virgínia Ocidental
Matterhorn	Matterhorn
Dungeons & Dragons	Dungeons & Dragons
Sveučilište u Ljubljani	Universidade de Ljubljana
Gary Gygax	Gary Gygax
Piran	Piran
Huron	Lago Huron
New York (savezna država)	Nova Iorque (estado)
Cerij	Cério
Praseodimij	Praseodímio
Rhode Island	Rhode Island
Neodimij	Neodímio
Kukci	Insetos
Maryland	Maryland
Delaware	Delaware
Vladimir Lenjin	Lenin
Europij	Európio
Ohio	Ohio
Publije Vergilije Maron	Virgílio
Niccolò Machiavelli	Nicolau Maquiavel
Pennsylvania	Pensilvânia
Francesco Petrarca	Francesco Petrarca
Giovanni Boccaccio	Giovanni Boccaccio
Luigi Pirandello	Luigi Pirandello
Uetersen	Uetersen
August	Augusto
Microsoft Windows	Microsoft Windows
Tiberije	Tibério
New Jersey	Nova Jérsia
Kaligula	Calígula
Gibraltar	Gibraltar
Klaudije	Cláudio
Finski jezik	Língua finlandesa
Neron	Nero
Galba	Galba
Indiana	Indiana
Oton	Otão
Vitelije	Vitélio
Nokia	Nokia
Vespazijan	Vespasiano
Automobil	Automóvel
Tit Flavije	Tito (imperador)
Juventus F.C.	Juventus Football Club
Domicijan	Domiciano
Nerva	Nerva
Trajan	Trajano
Roger Federer	Roger Federer
Hadrijan	Adriano
Georgia	Geórgia (Estados Unidos)
Antonin Pio	Antonino Pio
Marko Aurelije	Marco Aurélio
KDE	KDE
Ver	Lúcio Vero
Komod	Cómodo
Zagreb	Zagreb
Pertinaks	Pertinax
Rajasthan	Rajastão
Kampanija	Campânia
Texas	Texas
Didije Julijan	Dídio Juliano
Septimije Sever	Septímio Severo
Molise	Molise
Tamil Nadu	Tamil Nadu
Karakala	Caracala
Apulija	Apúlia
Hillbilly	Hillbilly
Genova	Génova
Bruno Mars	Bruno Mars
Basilicata	Basilicata
Alexandra Stan	Alexandra Stan
Sjeverna Karolina	Carolina do Norte
Hokej na travi	Hóquei em campo
Južna Karolina	Carolina do Sul
U.C. Sampdoria	Unione Calcio Sampdoria
Kalabrija	Calábria
Dugouhi jež	Hemiechinus auritus
Sicilija	Sicília
Manila	Manila
Sardinija	Sardenha
Ferdinand Marcos	Ferdinando Marcos
Cebu	Cebu (cidade)
Loire	Rio Loire
Maurits Cornelis Escher	Maurits Cornelis Escher
Seine	Sena
Crohnova bolest	Doença de Crohn
Davao	Davao
Quezon City	Cidade Quezon
Ulcerozni kolitis	Colite ulcerosa
Caloocan	Caloocan
Bordeaux	Bordéus
Corazon Aquino	Corazón Aquino
Mayon	Vulcão Mayon
Buenos Aires	Buenos Aires
Haker	Hacker
Ciudad de México	Cidade do México
Tokio	Tóquio
La Paz	La Paz
Barcelona	Barcelona
Ananas comosus	Ananás
Mississippi	Mississippi
Ferdinand Magellan	Fernão de Magalhães
Mississippi (rijeka)	Rio Mississippi
Uttar Pradesh	Uttar Pradesh
Uttarakhand	Uttarakhand
José Rizal	José Rizal
Bazen	Piscina
Mizoram	Mizoram
Sikkim	Siquim
Patagonija	Patagónia
Tennessee	Tennessee
Richard Wagner	Richard Wagner
Robert Louis Stevenson	Robert Louis Stevenson
Janis Joplin	Janis Joplin
Abidjan	Abidjã
Abu Dhabi	Abu Dhabi
Astana	Astana
Novi Meksiko	Novo México
Ramzes II.	Ramsés II
Atena (grad)	Atenas
Ramzes I.	Ramsés I
Minnesota	Minnesota
Ramzes III.	Ramsés III
Bagdad	Bagdá
Caracas	Caracas
Koordinirano svjetsko vrijeme	Tempo Universal Coordenado
Wisconsin	Wisconsin
Ciceron	Cícero
A.C. Milan	Associazione Calcio Milan
Cyndi Lauper	Cyndi Lauper
Iowa	Iowa
Nebraska	Nebraska
Guatemala	Cidade da Guatemala
Kansas	Kansas
Havana	Havana
Hindski jezik	Língua hindi
Marathi jezik	Língua marata
Internet Explorer	Internet Explorer
Cigara	Charuto
Cigareta	Cigarro
Missouri	Missouri
Georg Simon Ohm	Georg Simon Ohm
Louisiana	Luisiana
Luigi Galvani	Luigi Galvani
Nagaland	Nagaland
Kentucky	Kentucky
Arkansas	Arkansas
Neil Armstrong	Neil Armstrong
Urdu jezik	Língua urdu
Charles Lindbergh	Charles Lindbergh
Zamboanga	Zamboanga
Edith Piaf	Édith Piaf
Osijek	Osijek
Laba	Rio Elba
Rijeka	Rijeka
Oklahoma	Oklahoma
Weser	Rio Weser
Justin Gatlin	Justin Gatlin
Dunav	Rio Danúbio
Stih	Verso
Split	Split
Jacques Brel	Jacques Brel
Majna	Rio Meno
Neckar	Rio Neckar
Aare	Rio Aar
Spree	Rio Spree
Jason Richardson	Jason Richardson
Félix Sánchez	Félix Sánchez
Sjeverno more	Mar do Norte
Skagerrak	Skagerrak
Moskovska oblast	Oblast de Moscou
Serge Gainsbourg	Serge Gainsbourg
Kiel	Kiel
Schwerin	Schwerin
Potsdam	Potsdam
Citiranje radova	Citação
Hannover	Hanôver
Düsseldorf	Düsseldorf
Mainz	Mainz
Wiesbaden	Wiesbaden
Dubrovnik	Dubrovnik
Saarbrücken	Saarbrücken
München	Munique
Samarska oblast	Oblast de Samara
Erfurt	Erfurt
Dresden	Dresden
Magdeburg	Magdeburgo
Odbojka	Voleibol
Innsbruck	Innsbruck
Sasuke Uchiha	Sasuke Uchiha
Beč	Viena
Madonna	Madonna
Kopenhagen	Copenhaga
Kalinjingradska oblast	Oblast de Kaliningrado
Makrin	Macrino
Stockholm	Estocolmo
Helsinki	Helsínquia
Murmanska oblast	Oblast de Murmansk
Dublin	Dublin
Elagabal	Heliogábalo
Murmansk	Murmansk
Reykjavik	Reykjavík
Kakashi Hatake	Kakashi Hatake
Ella Fitzgerald	Ella Fitzgerald
Aleksandar Sever	Alexandre Severo
Tallinn	Tallinn
Epitaf	Epitáfio
Riga	Riga
Zanzibar	Zanzibar
Gerd Kanter	Gerd Kanter
Maksimin Tračanin	Maximino Trácio
Louis Armstrong	Louis Armstrong
Bratislava	Bratislava
Budimpešta	Budapeste
Gordijan I.	Gordiano I
Primož Kozmus	Primož Kozmus
Koji Murofushi	Koji Murofushi
Charles Aznavour	Charles Aznavour
Kim Wilde	Kim Wilde
Gdanjsk	Gdańsk
Frankfurt na Majni	Frankfurt am Main
Pupijen	Pupieno
Wrocław	Breslávia
Lantan	Lantânio
Gordijan II.	Gordiano II
Balbin	Balbino
Prometij	Promécio
Astronomska jedinica	Unidade astronômica
Gordijan III.	Gordiano III
Filip Arapin	Filipe, o Árabe
Samarij	Samário
Baguio	Baguio
Crno vino	Vinho tinto
Kalinjingrad	Kaliningrado
Decije	Décio
Gadolinij	Gadolínio
Bilježnica smrti	Death Note
Zinédine Zidane	Zinédine Zidane
Terbij	Térbio
Laurent Blanc	Laurent Blanc
Katoličanstvo	Catolicismo
Luxembourg	Luxemburgo (cidade)
Disprozij	Disprósio
Vaduz	Vaduz
Biblija	Bíblia
Holmij	Hólmio
San Marino (grad)	San Marino (cidade)
Erbij	Érbio
Phnom Penh	Phnom Penh
Arhangelsk	Arcangel
Rendgenska astronomija	Astronomia de raios-X
Tulij	Túlio
Ho Ši Min (grad)	Cidade de Ho Chi Minh
Iterbij	Itérbio
Lutecij	Lutécio
Hanoi	Hanói
Prava Crkva Isusova	Verdadeira Igreja de Jesus
Engleski jezik	Língua inglesa
Bangkok	Banguecoque
Andorra la Vella	Andorra-a-Velha
Kuala Lumpur	Kuala Lumpur
Taipei	Taipé
Americij	Amerício
Odesa	Odessa
Arhangelska oblast	Oblast de Arkhangelsk
Kurij	Cúrio
Đồng Hới	Dong Hoi
Concepción (Čile)	Concepción (Chile)
Berkelij	Berquélio
Düren	Düren
Atalanta BC	Atalanta Bergamasca Calcio
Kalifornij	Califórnio
Diplomacija	Diplomacia
Bologna	Bolonha
Ajnštajnij	Einstênio
Bologna FC 1909	Bologna Football Club 1909
Petrozavodsk	Petrozavodsk
Fermij	Férmio
Cagliari	Cagliari
Mendelevij	Mendelévio
Kijev	Kiev
Cagliari Calcio	Cagliari Calcio
Nobelij	Nobélio
Catania	Catânia
Ontario	Ontário
Lorensij	Laurêncio
Caserta	Caserta
Hugo Lloris	Hugo Lloris
Adil Rami	Adil Rami
Yohan Cabaye	Yohan Cabaye
Karim Benzema	Karim Benzema
Florent Malouda	Florent Malouda
Karelija	República da Carélia
Patrice Evra	Patrice Evra
Philippe Mexès	Philippe Mexès
Franck Ribéry	Franck Ribéry
Samir Nasri	Samir Nasri
Steve Mandanda	Steve Mandanda
Alou Diarra	Alou Diarra
Hatem Ben Arfa	Hatem Ben Arfa
Gaël Clichy	Gaël Clichy
Ottawa (Kanada)	Ottawa
Svemirska utrka	Corrida espacial
Anja Pärson	Anja Pärson
Sidney Govou	Sidney Govou
Éric Abidal	Éric Abidal
William Gallas	William Gallas
Bacary Sagna	Bacary Sagna
Nicolas Anelka	Nicolas Anelka
André-Pierre Gignac	André-Pierre Gignac
Abou Diaby	Abou Diaby
Jérémy Toulalan	Jérémy Toulalan
Jupiterovi prirodni sateliti	Satélites de Júpiter
Juba (grad)	Juba (Sudão do Sul)
Manitoba	Manitoba
Alberto Tomba	Alberto Tomba
Alberta	Alberta
Nova Škotska	Nova Escócia
Erevan	Erevan
Hermann Maier	Hermann Maier
Vologda	Vologda
Vreni Schneider	Vreni Schneider
Końskowola	Końskowola
Dar-es-Salaam	Dar es Salaam
Khartoum	Cartum
Novi Brunswick	Nova Brunswick
Formula 1	Fórmula 1
Saturnovi prirodni sateliti	Satélites de Saturno
Britanska Kolumbija	Colúmbia Britânica
Otok Princa Edwarda	Ilha do Príncipe Eduardo
2000.	2000
2003.	2003
2002.	2002
2001.	2001
Saskatchewan	Saskatchewan
2012.	2012
Masashi Kishimoto	Masashi Kishimoto
2011.	2011
2010.	2010
2009.	2009
Ugljikov(IV) oksid	Dióxido de carbono
2013.	2013
2014.	2014
2015.	2015
Newfoundland i Labrador	Terra Nova e Labrador
2008.	2008
JavaScript	JavaScript
Sjeverozapadni teritoriji	Territórios do Noroeste
Yukon	Yukon
Eiichiro Oda	Eiichiro Oda
2004.	2004
Vologodska oblast	Oblast de Vologda
Wikitravel	Wikitravel
Calcio Catania	Calcio Catania
2005.	2005
2006.	2006
Nunavut	Nunavut
2007.	2007
Ugljikov(II) oksid	Monóxido de carbono
Linux Mint	Linux Mint
Verona	Verona
Iqaluit	Iqaluit
1900.	1900
1901.	1901
AC Chievo Verona	Associazione Calcio ChievoVerona
François Mitterrand	François Mitterrand
Livije	Tito Lívio
Giuseppe Farina	Giuseppe Farina
Charles de Gaulle	Charles de Gaulle
1902.	1902
Firenca	Florença
1903.	1903
1904.	1904
1905.	1905
1907.	1907
1906.	1906
ACF Fiorentina	ACF Fiorentina
Seneka Mlađi	Séneca
1908.	1908
1909.	1909
Whitehorse	Whitehorse (Yukon)
1992.	1992
Yellowknife, Sjeverozapadni teritoriji	Yellowknife
1991.	1991
1990.	1990
1993.	1993
Essen	Essen
1994.	1994
1995.	1995
Juan Manuel Fangio	Juan Manuel Fangio
1996.	1996
David Lynch	David Lynch
Komi	República de Komi
Genoa CFC	Genoa Cricket and Football Club
1910.	1910
1911.	1911
1912.	1912
SVG	SVG
Leipzig	Leipzig
1913.	1913
1914.	1914
1915.	1915
Twin Peaks	Twin Peaks
Alberto Ascari	Alberto Ascari
1916.	1916
1997.	1997
1998.	1998
Nürnberg	Nuremberga
1999.	1999
1917.	1917
1918.	1918
Hrana	Alimento
Edmonton	Edmonton
Kjetil André Aamodt	Kjetil André Aamodt
Marcijal	Marcial
Duisburg	Duisburgo
Elementarni naboj	Carga do elétron
Zmije	Serpente
Bochum	Bochum
Mike Hawthorn	Mike Hawthorn
Jacques Chirac	Jacques Chirac
Wuppertal	Wuppertal
XV. regija Arica i Parinacota	Arica e Parinacota (região)
Brzina svjetlosti	Velocidade da luz
Bielefeld	Bielefeld
I. regija Tarapacá	Tarapacá (região)
XML	XML
II . regija Antofagasta	Antofagasta (região)
Mannheim	Mannheim
III. regija Atacama	Atacama (região)
IV. regija Coquimbo	Coquimbo (região)
Oralni seks	Sexo oral
Valéry Giscard d'Estaing	Valéry Giscard d'Estaing
Jack Brabham	Jack Brabham
Neutrino	Neutrino
Charlottetown	Charlottetown
Bode Miller	Bode Miller
Metropolitanska regija Santiaga	Santiago (região metropolitana)
Victoria (Kanada)	Victoria (Colúmbia Britânica)
VI. regija Libertador General Bernardo O'Higgins	O'Higgins (região)
LOL	LOL
Winnipeg	Winnipeg
Fredericton	Fredericton
Neptunovi prirodni sateliti	Satélites de Netuno
Halifax	Halifax
Goku	Son Goku
Syktyvkar	Syktyvkar
Čerepovec	Cherepovets
Québec (grad)	Quebec (cidade)
UTC-12	UTC−12
1. siječnja	1 de janeiro
2. siječnja	2 de janeiro
Uranovi prirodni sateliti	Satélites de Urano
UTC-11	UTC−11
1920.	1920
3. siječnja	3 de janeiro
1919.	1919
Tacit	Públio Cornélio Tácito
1921.	1921
UTC-10	UTC−10
Nenečki autonomni okrug	Nenétsia
1922.	1922
VII. regija Maule	Maule (região)
Lund	Lund (Suécia)
4. siječnja	4 de janeiro
1923.	1923
VIII. regija Biobío	Bío-Bío (região)
UTC-9:30	UTC−9:30
Lance Armstrong	Lance Armstrong
1924.	1924
Narjan-Mar	Naryan-Mar
IX. regija Araucanía	Araucanía (região)
XIV. regija Los Ríos	Los Rios (região)
X. regija Los Lagos	Los Lagos (região)
Asteroidni pojas	Cintura de asteroides
XI. regija Aisén del General Carlos Ibáñez del Campo	Aisén (região)
UTC-9	UTC−9
Ruska Sovjetska Federativna Socijalistička Republika	República Socialista Federativa Soviética da Rússia
Georges Pompidou	Georges Pompidou
Romul	Rômulo
XII. regija Magallanes y de la Antártica Chilena	Magalhães e Antártica Chilena (região)
Lenjingradska oblast	Oblast de Leningrado
GIF	Graphics Interchange Format
JPEG	Joint Photographic Experts Group
Patuljasti planet	Planeta anão
5. siječnja	5 de janeiro
Arica	Arica
UTC-8	UTC−8
Malmö	Malmö
UTC-7	UTC−7
Pskov	Pskov
Athabasca (rijeka)	Rio Athabasca
Pskovska oblast	Oblast de Pskov
Peace (rijeka)	Rio Peace
6. siječnja	6 de janeiro
Čiča Tomina koliba	Uncle Tom's Cabin
Elektron	Elétron
7. siječnja	7 de janeiro
8. siječnja	8 de janeiro
Veliki Novgorod	Veliky Novgorod
North Saskatchewan (rijeka)	Rio North Saskatchewan
9. siječnja	9 de janeiro
Novgorodska oblast	Oblast de Novgorod
South Saskatchewan (rijeka)	Rio South Saskatchewan
10. siječnja	10 de janeiro
Nižnjenovgorodska oblast	Oblast de Níjni Novgorod
11. siječnja	11 de janeiro
12. siječnja	12 de janeiro
Liard (rijeka)	Rio Liard
Columbia (rijeka)	Rio Columbia
Buzz Aldrin	Buzz Aldrin
Scipion Stariji	Cipião Africano
Telemark	Telemark
13. siječnja	13 de janeiro
Birmingham	Birmingham
14. siječnja	14 de janeiro
15. siječnja	15 de janeiro
16. siječnja	16 de janeiro
Tom Hanks	Tom Hanks
17. siječnja	17 de janeiro
18. siječnja	18 de janeiro
19. siječnja	19 de janeiro
20. siječnja	20 de janeiro
Industrijska revolucija	Revolução Industrial
Benzen	Benzeno
Skien	Skien
21. siječnja	21 de janeiro
Chet Baker	Chet Baker
22. siječnja	22 de janeiro
23. siječnja	23 de janeiro
Rimsko Carstvo	Império Romano
24. siječnja	24 de janeiro
25. siječnja	25 de janeiro
Minsk	Minsk
Sauron	Sauron
26. siječnja	26 de janeiro
Microsoft	Microsoft
27. siječnja	27 de janeiro
28. siječnja	28 de janeiro
29. siječnja	29 de janeiro
30. siječnja	30 de janeiro
Tver	Tver
31. siječnja	31 de janeiro
Tverska oblast	Oblast de Tver
Chuck	Chuck (série)
Proton	Próton
2. prosinca	2 de dezembro
1. prosinca	1 de dezembro
3. prosinca	3 de dezembro
7. prosinca	7 de dezembro
5. prosinca	5 de dezembro
8. prosinca	8 de dezembro
10. prosinca	10 de dezembro
6. prosinca	6 de dezembro
9. prosinca	9 de dezembro
Pink Floyd	Pink Floyd
AvtoVAZ	AvtoVAZ
4. prosinca	4 de dezembro
Airbus Group	Airbus Group
1. veljače	1 de fevereiro
2. veljače	2 de fevereiro
Natrijev klorid	Cloreto de sódio
3. veljače	3 de fevereiro
Kurów	Kurów
4. veljače	4 de fevereiro
5. veljače	5 de fevereiro
6. veljače	6 de fevereiro
7. veljače	7 de fevereiro
8. veljače	8 de fevereiro
9. veljače	9 de fevereiro
10. veljače	10 de fevereiro
Kemija	Química
Led Zeppelin	Led Zeppelin
14. veljače	14 de fevereiro
13. veljače	13 de fevereiro
15. veljače	15 de fevereiro
11. veljače	11 de fevereiro
12. veljače	12 de fevereiro
Smolensk	Smolensk
Robin van Persie	Robin van Persie
19. veljače	19 de fevereiro
17. veljače	17 de fevereiro
16. veljače	16 de fevereiro
18. veljače	18 de fevereiro
20. veljače	20 de fevereiro
12 gnjevnih ljudi (1957.)	12 Angry Men
Analitička kemija	Química analítica
Smolenska oblast	Oblast de Smolensk
Neutron	Nêutron
21. veljače	21 de fevereiro
22. veljače	22 de fevereiro
23. veljače	23 de fevereiro
24. veljače	24 de fevereiro
25. veljače	25 de fevereiro
26. veljače	26 de fevereiro
27.	27
27. veljače	27 de fevereiro
28. veljače	28 de fevereiro
11. prosinca	11 de dezembro
29. veljače	29 de fevereiro
12. prosinca	12 de dezembro
C sharp	C Sharp
Civilization 4	Sid Meier's Civilization IV
Visual Basic	Visual Basic
13. prosinca	13 de dezembro
14. prosinca	14 de dezembro
15. prosinca	15 de dezembro
2. ožujka	2 de março
3. ožujka	3 de março
5. ožujka	5 de março
1. ožujka	1 de março
7. ožujka	7 de março
8. ožujka	8 de março
4. ožujka	4 de março
10. ožujka	10 de março
11. ožujka	11 de março
6. ožujka	6 de março
13. ožujka	13 de março
9. ožujka	9 de março
12. ožujka	12 de março
15. ožujka	15 de março
14. ožujka	14 de março
C++	C++
Klorovodična kiselina	Ácido clorídrico
16. prosinca	16 de dezembro
17. prosinca	17 de dezembro
Kristiansand	Kristiansand
16. ožujka	16 de março
17. ožujka	17 de março
18. ožujka	18 de março
Jaroslavlj	Iaroslavl
19. ožujka	19 de março
1989.	1989
1988.	1988
20. ožujka	20 de março
1987.	1987
1986.	1986
1985.	1985
1984.	1984
21. ožujka	21 de março
1983.	1983
22. ožujka	22 de março
1982.	1982
1981.	1981
18. prosinca	18 de dezembro
1980.	1980
23. ožujka	23 de março
Jaroslavska oblast	Oblast de Iaroslavl
Mogadishu	Mogadíscio
19. prosinca	19 de dezembro
24. ožujka	24 de março
25. ožujka	25 de março
20. prosinca	20 de dezembro
26. ožujka	26 de março
27. ožujka	27 de março
28. ožujka	28 de março
29. ožujka	29 de março
30. ožujka	30 de março
31. ožujka	31 de março
Geologija Marsa	Geologia de Marte
Nassau	Nassau (Bahamas)
Messier 31	Galáxia de Andrômeda
Sana (grad)	Saná
1970.	1970
1971.	1971
1972.	1972
1973.	1973
1974.	1974
1975.	1975
1976.	1976
1977.	1977
1978.	1978
1979.	1979
1969.	1969
Tarawa	Tarawa
Tridesetogodišnji rat	Guerra dos Trinta Anos
Spiralna galaktika	Galáxia espiral
Prečkasta spiralna galaktika	Galáxia espiral barrada
Konrad Adenauer	Konrad Adenauer
Sažimanje podataka	Compressão de dados
Benedikt XVI.	Papa Bento XVI
Ludwig Erhard	Ludwig Erhard
15. travnja	15 de abril
13. travnja	13 de abril
12. travnja	12 de abril
14. travnja	14 de abril
11. travnja	11 de abril
10. travnja	10 de abril
8. travnja	8 de abril
9. travnja	9 de abril
7. travnja	7 de abril
6. travnja	6 de abril
5. travnja	5 de abril
4. travnja	4 de abril
3. travnja	3 de abril
1. travnja	1 de abril
2. travnja	2 de abril
Kurt Georg Kiesinger	Kurt Georg Kiesinger
Svemirski teleskop Hubble	Telescópio espacial Hubble
Willy Brandt	Willy Brandt
Helmut Schmidt	Helmut Schmidt
Helmut Kohl	Helmut Kohl
16. travnja	16 de abril
17. travnja	17 de abril
18. travnja	18 de abril
19. travnja	19 de abril
20. travnja	20 de abril
21. travnja	21 de abril
22. travnja	22 de abril
23. travnja	23 de abril
24. travnja	24 de abril
Gerhard Schröder	Gerhard Schröder
25. travnja	25 de abril
26. travnja	26 de abril
27. travnja	27 de abril
28. travnja	28 de abril
29. travnja	29 de abril
30. travnja	30 de abril
Prirodni satelit	Satélite natural
Joachim Gauck	Joachim Gauck
Christian Wulff	Christian Wulff
Horst Köhler	Horst Köhler
1. svibnja	1 de maio
2. svibnja	2 de maio
3. svibnja	3 de maio
Buran	Buran
4. svibnja	4 de maio
5. svibnja	5 de maio
Johannes Rau	Johannes Rau
6. svibnja	6 de maio
7. svibnja	7 de maio
Knock Nevis	Knock Nevis
8. svibnja	8 de maio
9. svibnja	9 de maio
10. svibnja	10 de maio
11. svibnja	11 de maio
12. svibnja	12 de maio
13. svibnja	13 de maio
14. svibnja	14 de maio
15. svibnja	15 de maio
Roman Herzog	Roman Herzog
Titan (mjesec)	Titã (satélite)
Richard von Weizsäcker	Richard von Weizsäcker
Karl Carstens	Karl Carstens
Walter Scheel	Walter Scheel
Gustav Heinemann	Gustav Heinemann
16. svibnja	16 de maio
17. svibnja	17 de maio
18. svibnja	18 de maio
Messier 86	Messier 86
19. svibnja	19 de maio
20. svibnja	20 de maio
21. svibnja	21 de maio
22. svibnja	22 de maio
Heinrich Lübke	Heinrich Lübke
23. svibnja	23 de maio
24. svibnja	24 de maio
25. svibnja	25 de maio
26. svibnja	26 de maio
27. svibnja	27 de maio
28. svibnja	28 de maio
29. svibnja	29 de maio
30. svibnja	30 de maio
31. svibnja	31 de maio
Theodor Heuss	Theodor Heuss
Made in Japan (album)	Made in Japan (álbum)
Kostromska oblast	Oblast de Kostroma
Paul McCartney	Paul McCartney
21. prosinca	21 de dezembro
Pio XII.	Papa Pio XII
Erich Honecker	Erich Honecker
S.S. Lazio	Società Sportiva Lazio
14. lipnja	14 de junho
15. lipnja	15 de junho
13. lipnja	13 de junho
10. lipnja	10 de junho
7. lipnja	7 de junho
11. lipnja	11 de junho
9. lipnja	9 de junho
12. lipnja	12 de junho
6. lipnja	6 de junho
8. lipnja	8 de junho
5. lipnja	5 de junho
3. lipnja	3 de junho
2. lipnja	2 de junho
1. lipnja	1 de junho
4. lipnja	4 de junho
Walter Ulbricht	Walter Ulbricht
Ivanovo (Ivanovska oblast, Rusija)	Ivanovo
Ringo Starr	Ringo Starr
Napulj	Nápoles
22. prosinca	22 de dezembro
10 Hygiea	10 Hígia
S.S.C. Napoli	Società Sportiva Calcio Napoli
George Harrison	George Harrison
1968.	1968
Friedrich Ebert	Friedrich Ebert
1967.	1967
1966.	1966
1965.	1965
1964.	1964
16. lipnja	16 de junho
Ivanovska oblast	Oblast de Ivanovo
Palermo	Palermo
30. lipnja	30 de junho
29. lipnja	29 de junho
28. lipnja	28 de junho
26. lipnja	26 de junho
25. lipnja	25 de junho
22. lipnja	22 de junho
27. lipnja	27 de junho
24. lipnja	24 de junho
20. lipnja	20 de junho
Paul von Hindenburg	Paul von Hindenburg
23. lipnja	23 de junho
19. lipnja	19 de junho
18. lipnja	18 de junho
21. lipnja	21 de junho
17. lipnja	17 de junho
Chuck Norris	Chuck Norris
U.S. Cittá di Palermo	Unione Sportiva Città di Palermo
23. prosinca	23 de dezembro
Vilim II., njemački car	Guilherme II da Alemanha
Gomel	Gomel
Bruce Willis	Bruce Willis
Parma	Parma
Vladimir (Vladimirska oblast, Rusija)	Vladimir (cidade)
Arnold Schwarzenegger	Arnold Schwarzenegger
15. srpnja	15 de julho
13. srpnja	13 de julho
12. srpnja	12 de julho
10. srpnja	10 de julho
9. srpnja	9 de julho
14. srpnja	14 de julho
8. srpnja	8 de julho
Parma FC	Parma Football Club
7. srpnja	7 de julho
6. srpnja	6 de julho
5. srpnja	5 de julho
2. srpnja	2 de julho
4. srpnja	4 de julho
3. srpnja	3 de julho
1. srpnja	1 de julho
11. srpnja	11 de julho
Vladimirska oblast	Oblast de Vladimir
Epoha (astronomija)	Época (astronomia)
Pescara	Pescara
24. prosinca	24 de dezembro
Bremerhaven	Bremerhaven
Sasha Grey	Sasha Grey
Delfino Pescara 1936	Pescara Calcio
31. srpnja	31 de julho
30. srpnja	30 de julho
29. srpnja	29 de julho
28. srpnja	28 de julho
27. srpnja	27 de julho
25. srpnja	25 de julho
24. srpnja	24 de julho
23. srpnja	23 de julho
26. srpnja	26 de julho
22. srpnja	22 de julho
19. srpnja	19 de julho
21. srpnja	21 de julho
20. srpnja	20 de julho
17. srpnja	17 de julho
18. srpnja	18 de julho
16. srpnja	16 de julho
Nogomet	Futebol
Louis de Funès	Louis de Funès
A.S. Roma	Associazione Sportiva Roma
Mjuzikl	Teatro musical
Dosjei X	The X-Files
25. prosinca	25 de dezembro
Rjazanj	Riazan
Augsburg	Augsburgo
Siena	Siena
Rjazanjska oblast	Oblast de Riazan
1963.	1963
A.C. Siena	Associazione Calcio Siena
Lech Kaczyński	Lech Kaczyński
Mönchengladbach	Mönchengladbach
Urbino	Urbino
26. prosinca	26 de dezembro
Holokaust	Holocausto
1962.	1962
Gelsenkirchen	Gelsenkirchen
IPhone (serija)	IPhone
